timestamp,angle_raw_3,angle_interp_3,angle_sg_3,angle_raw_2,angle_interp_2,angle_sg_2,angle_raw_1,angle_interp_1,angle_sg_1,pos_raw_3,pos_interp_3,pos_sg_3,pos_raw_2,pos_interp_2,pos_sg_2,pos_raw_1,pos_interp_1,pos_sg_1
315,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,44.16350827322875,44.16350827322875,43.30878134902679,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,515.8181818181818,515.8181818181818,519.2812603083221
316,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,42.38023641781302,42.38023641781302,43.33048134380296,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,519.1904761904761,519.1904761904761,517.1420671485406
317,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,45.822517806634956,45.822517806634956,43.14003133514285,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,517.9545454545455,517.9545454545455,514.6197766938972
318,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,42.323748907575485,42.323748907575485,43.39757587221147,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,518.1428571428571,518.1428571428571,512.1913551154755
319,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,43.243372041020294,43.243372041020294,43.5640352153211,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,510.25,510.25,508.80674639086686
320,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,43.903984661727904,43.903984661727904,43.43017327785675,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,498.4761904761905,498.4761904761905,505.2747137176577
321,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,42.702536379347464,42.702536379347464,43.37251177629261,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,501.6,501.6,501.7487024739994
322,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,43.120366073001854,43.120366073001854,43.15650095433875,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,496.54999999999995,496.54999999999995,497.89905016552353
323,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,42.71568428682044,42.71568428682044,43.15640360375214,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,492.7619047619048,492.7619047619048,493.3553468100555
324,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,44.95336043248699,44.95336043248699,43.02439383098979,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,491.66666666666663,491.66666666666663,489.6141852265408
325,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,42.415600547714824,42.415600547714824,43.19540848909358,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,486.66666666666663,486.66666666666663,486.5885990480135
326,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,41.93861636307637,41.93861636307637,43.17136778132692,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,484.66666666666663,484.66666666666663,484.52273941744795
327,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,44.57130348602843,44.57130348602843,43.16842112660699,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,481.9047619047619,481.9047619047619,482.1174672386463
328,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,42.36302312441418,42.36302312441418,43.37932904204122,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,476.7619047619048,476.7619047619048,478.78725333490297
